Price,date,open,high,low,close,adj_close,volume
942,2016-10-27,45.70191746649064,45.82287223470627,45.27392803956938,45.37627410888672,45.37627410888672,2564500
943,2016-10-28,45.11576426582382,45.32975900225604,44.56682001175967,45.18089294433594,45.18089294433594,3621800
944,2016-10-31,45.30184546353401,45.38558284532137,44.43656036814684,44.473777770996094,44.473777770996094,4635800
945,2016-11-01,44.385219096668095,44.655577298913464,43.68601905684992,44.04960250854492,44.04960250854492,8722800
946,2016-11-02,47.46169006398619,47.52694843818141,45.52257748331546,46.715877532958984,46.715877532958984,8106200
947,2016-11-03,46.77180397502111,46.81842014046512,45.41069587306917,45.63444137573242,45.63444137573242,4550200
948,2016-11-04,45.737000083539975,46.818429183272485,45.65309594837474,46.55739212036133,46.55739212036133,4234200
949,2016-11-07,47.19133079687938,47.39643057169148,46.44551828344617,46.59468078613281,46.59468078613281,9364500
950,2016-11-08,46.3522915964725,47.50830006689296,46.007350430342264,46.92097473144531,46.92097473144531,3852200
951,2016-11-09,48.37532155225441,48.65500086867256,46.91166302522784,47.54560470581055,47.54560470581055,5102900
952,2016-11-10,48.151575782205356,48.32870517237408,47.06082190967219,47.6295051574707,47.6295051574707,5661800
953,2016-11-11,47.39643536234728,47.508306361591124,46.73452691204172,47.18201446533203,47.18201446533203,3526600
954,2016-11-14,47.40575940156075,47.545600826517756,45.58784221501074,45.643775939941406,45.643775939941406,3681300
955,2016-11-15,45.410700426748114,45.8581879206335,44.97253758941223,45.820899963378906,45.820899963378906,5996800
956,2016-11-16,45.9234641329775,46.27772653688941,45.466655361382,45.53191375732422,45.53191375732422,2941500
957,2016-11-17,45.75564278160821,46.20313028712016,45.49460573615698,45.876834869384766,45.876834869384766,3645100
958,2016-11-18,45.914137808062236,46.715887788543434,45.8954920461539,46.51078796386719,46.51078796386719,4747900
959,2016-11-21,46.56671059972112,46.75316460383066,46.38025659561157,46.61332321166992,46.61332321166992,2730200
960,2016-11-22,46.47348688169556,46.61332828908871,45.746320098406485,46.26839065551758,46.26839065551758,3018500
961,2016-11-23,46.03531927972289,46.781131744384766,45.55986138853483,46.781131744384766,46.781131744384766,2056200
962,2016-11-25,46.93961533723788,47.07013563032877,46.66926076376407,46.781131744384766,46.781131744384766,804700
963,2016-11-28,46.61333621166116,46.97691966510166,46.41756105308786,46.753177642822266,46.753177642822266,2695200
964,2016-11-29,46.6412983391502,47.15404783046329,46.6412983391502,47.03285217285156,47.03285217285156,2313600
965,2016-11-30,47.18202271060935,47.37779788257743,46.86505186043056,46.96760177612305,46.96760177612305,3782100
966,2016-12-01,46.9955484381423,47.12606516334462,45.326790751480594,45.83021545410156,45.83021545410156,4252000
967,2016-12-02,45.979391797239636,46.01668331748823,45.261546035872264,45.7742919921875,45.7742919921875,3182800
968,2016-12-05,45.63445884813799,46.46417569979796,45.63445884813799,46.44552993774414,46.44552993774414,2578200
969,2016-12-06,46.3150107882154,46.827756771337214,46.19381511922887,46.81843566894531,46.81843566894531,2573000
970,2016-12-07,47.73205303259865,47.89986131354605,46.417557202720715,47.787986755371094,47.787986755371094,4037800
971,2016-12-08,47.452379422706585,48.198192118126094,47.228633835923006,48.17954635620117,48.17954635620117,3217000
972,2016-12-09,48.347361195453104,48.925365668030075,48.104969813964864,48.375328063964844,48.375328063964844,2664300
973,2016-12-12,48.310053452384984,48.41260334426408,47.331174263537264,47.471012115478516,47.471012115478516,5021800
974,2016-12-13,47.787980162933515,47.946467320326924,47.36846307475318,47.59220504760742,47.59220504760742,5177700
975,2016-12-14,47.573552673409054,47.98375216044415,47.14471098815787,47.39642333984375,47.39642333984375,2890500
976,2016-12-15,48.63635409267192,49.19571627016102,48.160899620305806,48.77619552612305,48.77619552612305,3995200
977,2016-12-16,48.906707763671875,49.17706594656195,48.692286860236145,48.906707763671875,48.906707763671875,3959800
978,2016-12-19,48.90670429943495,49.466066385411594,48.72025027077607,48.84144592285156,48.84144592285156,2137800
979,2016-12-20,49.6152429603803,49.85763077692065,49.251659457411876,49.50336837768555,49.50336837768555,2580800
980,2016-12-21,49.71777804224875,49.79235751880078,49.158415964692225,49.52199935913086,49.52199935913086,2754600
981,2016-12-22,49.10248931614617,49.75507676969567,49.10248931614617,49.65252685546875,49.65252685546875,1515800
982,2016-12-23,49.5965933310934,50.137306213378906,49.57794756876417,50.137306213378906,50.137306213378906,1942400
983,2016-12-27,50.13729357985931,50.482234761558985,50.016101489730424,50.08135986328125,50.08135986328125,1345000
984,2016-12-28,50.11865663541081,50.20256078134677,49.73642742755037,49.82033157348633,49.82033157348633,1241900
985,2016-12-29,49.848287017073865,50.137287333561424,49.783028651653176,49.98812484741211,49.98812484741211,1046700
986,2016-12-30,50.00678956947307,50.10001838137292,49.661851856232495,49.904239654541016,49.904239654541016,1701200
987,2017-01-03,50.230525097016866,50.69665839417025,49.72710028257565,49.960166931152344,49.960166931152344,3579700
988,2017-01-04,50.08137424572392,50.51021612544613,49.503366262116785,50.4449577331543,50.4449577331543,3316300
989,2017-01-05,50.47292054689847,50.500887410973554,49.969495655654846,50.27714538574219,50.27714538574219,2469100
990,2017-01-06,50.20254891772972,51.013623322213384,50.090677935023656,50.43561553955078,50.43561553955078,2845800
991,2017-01-09,50.42629692753406,50.66868466140924,49.77370964297299,50.295780181884766,50.295780181884766,2123300
992,2017-01-10,50.37037063686936,50.612761979904604,50.05339980419545,50.27714538574219,50.27714538574219,2087100
993,2017-01-11,50.19323499757926,50.4449474119102,49.139772720486434,49.699134826660156,49.699134826660156,3400500
994,2017-01-12,49.49404427513527,49.95085656933799,49.4381069871771,49.77372360229492,49.77372360229492,1513600
995,2017-01-13,49.92287698368319,50.23052667650955,49.73642294769585,50.10000991821289,50.10000991821289,2458700
996,2017-01-17,49.87627557968775,50.044083894180744,49.34488376923185,49.61524200439453,49.61524200439453,2213400
997,2017-01-18,49.8720987028895,50.45124551465437,49.54516184867009,49.788028717041016,49.788028717041016,3199900
998,2017-01-19,49.78804612240132,50.08696094028343,49.61990609192442,49.97486877441406,49.97486877441406,2902500
999,2017-01-20,50.096278303532365,50.806199740553936,50.068252603949595,50.413875579833984,50.413875579833984,3573500
1000,2017-01-23,50.114987365961035,50.44192433911701,50.05893950055754,50.208396911621094,50.208396911621094,2978600
1001,2017-01-24,50.208393713793,50.43258159778244,49.93750105994822,50.23641586303711,50.23641586303711,2490900
1002,2017-01-25,50.535326952279625,50.712810053370454,50.189707404734996,50.441917419433594,50.441917419433594,5709100
1003,2017-01-26,50.09629163331372,50.8529180198403,50.05892639949036,50.29245376586914,50.29245376586914,2272000
1004,2017-01-27,50.52598867750164,51.114478726394374,50.41389652263719,51.04909133911133,51.04909133911133,2326800
1005,2017-01-30,50.806210632084934,50.91830276441401,50.32047330753277,50.69411849975586,50.69411849975586,2317100
1006,2017-01-31,50.45125465001889,51.348002515894464,50.25509250196756,51.319976806640625,51.319976806640625,3616500
1007,2017-02-01,51.31063984816756,51.70296416391332,51.02106459368,51.67494201660156,51.67494201660156,2492100
1008,2017-02-02,51.3853655323576,52.048586030741056,51.1144764670212,52.029903411865234,52.029903411865234,2723000
1009,2017-02-03,52.170017584024855,52.37552282782369,51.87110280941483,52.23540496826172,52.23540496826172,2309400
1010,2017-02-06,51.99254612922378,52.17002569068151,51.7683582317573,52.095298767089844,52.095298767089844,2894300
1011,2017-02-07,52.41288573582138,52.60904787981291,52.0205578844933,52.29145050048828,52.29145050048828,2402700
1012,2017-02-08,52.28211301901707,52.609049938463016,52.057925157579014,52.272769927978516,52.272769927978516,2888900
1013,2017-02-09,52.272769927978516,52.77718994370527,52.226065162821264,52.272769927978516,52.272769927978516,2655800
1014,2017-02-10,52.310132357606825,52.39420235571535,51.8897823670642,52.05792236328125,52.05792236328125,6160900
1015,2017-02-13,50.90897204492405,51.83374209581385,50.8622672786528,51.50680160522461,51.50680160522461,5636000
1016,2017-02-14,51.50679887184572,51.61889101761722,51.17986196195173,51.39470672607422,51.39470672607422,5216300
1017,2017-02-15,51.17985999638614,51.66559736053463,50.62873525277006,51.51613998413086,51.51613998413086,5639900
1018,2017-02-16,51.08644064099455,51.26392370349739,48.573687694962985,49.30229187011719,49.30229187011719,12881800
1019,2017-02-17,49.51713401065813,49.99353176438505,48.87259985582418,49.050079345703125,49.050079345703125,8167500
1020,2017-02-21,49.03140771005499,50.12431408092884,48.89128986404021,49.946834564208984,49.946834564208984,5931400
1021,2017-02-22,49.3770213416544,50.01221599154664,49.25558612711324,49.86275863647461,49.86275863647461,3595600
1022,2017-02-23,49.97485678154615,50.245749383789075,49.750668940261875,50.04958724975586,50.04958724975586,4673400
1023,2017-02-24,50.00288206634647,50.35784468594961,49.694627773980784,50.3298225402832,50.3298225402832,4819700
1024,2017-02-27,50.30178680872748,50.61004460301841,50.02155471786395,50.28310775756836,50.28310775756836,4220600
1025,2017-02-28,49.937489001073146,50.41388680325586,49.7319873506649,49.7973747253418,49.7973747253418,4106300
1026,2017-03-01,50.18970354013683,50.516644006614115,50.021563543284515,50.33916091918945,50.33916091918945,3581100
1027,2017-03-02,50.44192178691088,50.516652270334404,49.79738740243809,49.853431701660156,49.853431701660156,3299900
1028,2017-03-03,49.8254005043802,50.18036310949401,49.74133050746758,49.90012741088867,49.90012741088867,2483600
1029,2017-03-06,49.5171514650134,49.81606983422743,49.39571977492941,49.582542419433594,49.582542419433594,1832300
1030,2017-03-07,49.37703424944853,49.86277167124677,49.1715289962486,49.57319641113281,49.57319641113281,2763200
1031,2017-03-08,49.526495120997694,49.890797322088815,49.31165032454256,49.5078125,49.5078125,2095300
1032,2017-03-09,49.55450663042807,50.18036182775711,49.423731874869866,50.15233612060547,50.15233612060547,3188000
1033,2017-03-10,50.161692820544,50.217737123363435,49.69463795920438,49.82541275024414,49.82541275024414,2833500
1034,2017-03-13,49.81606571569674,50.09629787761211,49.7319957107876,50.03091049194336,50.03091049194336,2297800
1035,2017-03-14,49.81606097732099,50.02156264272799,49.56385098658314,49.90012741088867,49.90012741088867,2277500
1036,2017-03-15,49.87210383844056,50.80621330479335,49.87210383844056,50.703460693359375,50.703460693359375,2926100
1037,2017-03-16,50.890294553692286,50.890294553692286,50.53533188024164,50.843589782714844,50.843589782714844,3245900
1038,2017-03-17,51.021064362438565,51.20788699147589,50.30179955681928,50.441917419433594,50.441917419433594,4510200
1039,2017-03-20,50.47927641690781,50.86226115557866,50.28311428417648,50.703460693359375,50.703460693359375,2180600
1040,2017-03-21,50.880952378878966,51.17986717360488,49.731997968523956,49.87211227416992,49.87211227416992,3008300
1041,2017-03-22,49.88145128224973,50.395210820915935,49.73199389712238,50.32048034667969,50.32048034667969,3276800
1042,2017-03-23,50.339170264277264,50.61940245660579,50.0682776009099,50.25510025024414,50.25510025024414,3015600
1043,2017-03-24,50.30180740356445,50.638087475620026,50.058940442272,50.30180740356445,50.30180740356445,2384000
1044,2017-03-27,49.96550358329238,50.600694572551745,49.881433611231834,50.413875579833984,50.413875579833984,3168400
1045,2017-03-28,50.26443273408166,50.73148747717102,50.15233703013188,50.59136962890625,50.59136962890625,2328200
1046,2017-03-29,50.479286084981375,50.69413087578941,50.180371283566245,50.273780822753906,50.273780822753906,2269900
1047,2017-03-30,50.273771453783674,50.273771453783674,49.741329340279265,49.946834564208984,49.946834564208984,2697500
1048,2017-03-31,49.489129503334425,50.11498483029691,49.489129503334425,49.853431701660156,49.853431701660156,3163800
1049,2017-04-03,49.83473926492067,49.92815235080062,49.339662381464,49.66659927368164,49.66659927368164,2806500
1050,2017-04-04,49.671279727485405,49.76487407851147,49.016108559116056,49.27817916870117,49.27817916870117,3001600
1051,2017-04-05,49.362414402205225,49.914629629784535,49.25009689902616,49.29689407348633,49.29689407348633,3762900
1052,2017-04-06,49.30625565061569,49.38113041567285,48.90379352354625,49.29689407348633,49.29689407348633,4210500
1053,2017-04-07,49.21266729117942,49.38113642566065,49.016113421892015,49.175228118896484,49.175228118896484,2218700
1054,2017-04-10,49.23139344254196,49.661936871642745,49.10972146316693,49.362430572509766,49.362430572509766,1772300
1055,2017-04-11,49.203303126808215,49.47473175599934,49.006752838247394,49.465370178222656,49.465370178222656,1976400
1056,2017-04-12,49.20330955407934,49.82104166338845,49.165870378873635,49.811683654785156,49.811683654785156,2764500
1057,2017-04-13,49.7087291024555,49.94271859845998,49.56833397669427,49.69936752319336,49.69936752319336,2104900
1058,2017-04-17,49.690006931550926,50.13926631208046,49.605770574551876,50.07374954223633,50.07374954223633,1975300
1059,2017-04-18,49.79295680958435,50.20477696563328,49.65256170822445,50.120540618896484,50.120540618896484,2194400
1060,2017-04-19,50.27965709011805,50.719554853897556,50.2047787479623,50.401329040527344,50.401329040527344,4102700
1061,2017-04-20,50.532373260763706,50.972271086537454,50.214147402546324,50.81315994262695,50.81315994262695,2232800
1062,2017-04-21,50.756986437209534,50.89738152256569,50.54171659128668,50.719547271728516,50.719547271728516,2124700
1063,2017-04-24,51.17816316105999,51.618064386824344,51.093926832092244,51.46831130981445,51.46831130981445,2770600
1064,2017-04-25,51.59000015258789,51.62743932671976,51.196899535391736,51.59000015258789,51.59000015258789,4346100
1065,2017-04-26,51.618072696753416,52.11412917475912,51.55255593816381,52.011173248291016,52.011173248291016,2665800
1066,2017-04-27,52.09541547068762,53.0220153430878,51.96438193871902,52.844181060791016,52.844181060791016,2986400
1067,2017-04-28,52.844173903964155,52.99392700170337,52.48851252833069,52.5165901184082,52.5165901184082,3341800
1068,2017-05-01,52.544675237753424,52.937779407145,52.44171929885572,52.67570877075195,52.67570877075195,3607800
1069,2017-05-02,52.68505821718654,52.90968605905979,52.31067372020423,52.85353088378906,52.85353088378906,3728600
1070,2017-05-03,52.49788624332583,52.788034519061846,51.94567086072924,52.0299072265625,52.0299072265625,5795900
1071,2017-05-04,51.92694887055077,55.78309479066446,51.92694887055077,55.09984588623047,55.09984588623047,6923200
1072,2017-05-05,54.996882305717754,55.79244862928933,54.7348152473344,55.661415100097656,55.661415100097656,6896000
1073,2017-05-08,55.58652423441977,55.91411155399289,54.566330253614495,55.043670654296875,55.043670654296875,3160700
1074,2017-05-09,55.034315642492835,55.867317478667466,54.80032620220129,55.62397003173828,55.62397003173828,3130500
1075,2017-05-10,55.21215184125715,56.27914315519681,55.21215184125715,56.063873291015625,56.063873291015625,4052800
1076,2017-05-11,55.85796945633747,56.054519764419744,55.455507261466444,55.895408630371094,55.895408630371094,3175500
1077,2017-05-12,56.18555374907384,56.33530687600072,55.75501395545857,56.045162200927734,56.045162200927734,3425100
1078,2017-05-15,55.94220082721052,56.22298746664698,55.74565053664458,56.157470703125,56.157470703125,2319400
1079,2017-05-16,56.382095143541235,56.51312865428593,56.0638693729918,56.466331481933594,56.466331481933594,1816300
1080,2017-05-17,56.46634297649517,56.46634297649517,55.867326909102346,55.90476608276367,55.90476608276367,2397600
1081,2017-05-18,55.90476185975196,56.42889954022909,55.792447917648225,56.07323455810547,56.07323455810547,1583700
1082,2017-05-19,56.138752581137304,56.72840703860138,56.1013134094643,56.4476203918457,56.4476203918457,2567700
1083,2017-05-22,56.522495164795785,56.98111609180028,56.41953922789298,56.4476203918457,56.4476203918457,3117300
1084,2017-05-23,56.62545047643662,57.52396916429168,56.62545047643662,57.49589157104492,57.49589157104492,3330500
1085,2017-05-24,57.495890709155525,58.4880073102873,57.458451538457155,58.31017303466797,58.31017303466797,3689100
1086,2017-05-25,58.55353077871819,58.62840555829293,58.18850417820401,58.57225036621094,58.57225036621094,2864900
1087,2017-05-26,58.75943384725813,59.06830165768132,58.39441084977321,58.60032272338867,58.60032272338867,1985500
1088,2017-05-30,58.45057370294609,58.68456318648839,57.898358378970414,58.27273941040039,58.27273941040039,2884400
1089,2017-05-31,58.572256028416405,58.68456999383408,58.12299302595254,58.291465759277344,58.291465759277344,3789800
1090,2017-06-01,58.45057199301373,58.62840270996094,58.02003221278613,58.62840270996094,58.62840270996094,3112500
1091,2017-06-02,58.75944641972892,59.2461450439773,58.3944233441418,58.497379302978516,58.497379302978516,4110100
1092,2017-06-05,58.42248181185487,58.75942717756276,58.169776357969475,58.656471252441406,58.656471252441406,3364600
1093,2017-06-06,58.497361632273716,59.04021886201111,58.48800362538662,58.94662094116211,58.94662094116211,2420400
1094,2017-06-07,58.899815032204785,59.35843227997599,58.82493670662863,59.20867919921875,59.20867919921875,1904700
1095,2017-06-08,59.20869848898308,59.42397195995154,58.459932841254464,58.57225036621094,58.57225036621094,3202000
1096,2017-06-09,58.48800583521935,59.05893710718934,58.375688325956894,58.581600189208984,58.581600189208984,2021700
1097,2017-06-12,58.600326145352206,58.6939205095178,57.336780806739824,57.88899612426758,57.88899612426758,4522600
1098,2017-06-13,57.86556245600158,58.40933936423387,57.11551991483333,58.090572357177734,58.090572357177734,2007100
1099,2017-06-14,58.13742318569574,58.690577345977594,57.85615914646872,58.343685150146484,58.343685150146484,1822100
1100,2017-06-15,57.968687942045854,58.63434723604674,57.874930845129676,58.49371337890625,58.49371337890625,1605500
1101,2017-06-16,58.812481736122926,59.06562053903777,58.38120980958694,58.64372253417969,58.64372253417969,2821300
1102,2017-06-19,58.95310828936497,59.337503406930665,58.868728698852145,59.0937385559082,59.0937385559082,1839500
1103,2017-06-20,59.42187873224958,59.86252449421694,58.92497514535549,59.065608978271484,59.065608978271484,2077500
1104,2017-06-21,59.187491395034215,59.515632236548946,58.91560122551233,59.065608978271484,59.065608978271484,2363000
1105,2017-06-22,59.06562492773488,59.85316673649673,58.887491790878094,59.54377365112305,59.54377365112305,2379300
1106,2017-06-23,59.534384987908176,59.55313640448198,58.578084201446046,58.85934829711914,58.85934829711914,5215500
1107,2017-06-26,58.94373850026504,58.990615261909376,58.35308486590461,58.80310821533203,58.80310821533203,1911700
1108,2017-06-27,58.803099801988985,59.253123087028634,58.70934271564709,58.840599060058594,58.840599060058594,2329900
1109,2017-06-28,59.06561454954001,59.49688643234323,58.69997084123,59.01873779296875,59.01873779296875,1635200
1110,2017-06-29,59.13125819654856,59.3281427715458,58.17495709110284,58.59685516357422,58.59685516357422,1782100
1111,2017-06-30,58.559335131163394,58.999984497135806,58.474955541433935,58.48433303833008,58.48433303833008,1890200
1112,2017-07-03,58.50307137632252,58.9155917358479,58.381188979191656,58.75620651245117,58.75620651245117,744300
1113,2017-07-05,58.793730316299495,58.95311559656483,58.44683799073513,58.64372253417969,58.64372253417969,3000300
1114,2017-07-06,58.456223674948085,58.59685756368828,57.809315654973574,57.93119812011719,57.93119812011719,2319600
1115,2017-07-07,58.40932700876701,58.88747920644047,58.24056783034898,58.681217193603516,58.681217193603516,2289500
1116,2017-07-10,58.59683948032674,58.7937240026285,58.39057746088647,58.5687141418457,58.5687141418457,1596800
1117,2017-07-11,58.51246943348843,58.59684903916353,58.09057140511288,58.32495880126953,58.32495880126953,1220200
1118,2017-07-12,58.549968040973106,59.00936530139518,58.51246520194791,58.653099060058594,58.653099060058594,2016200
1119,2017-07-13,58.65309816892099,59.14999826081868,58.58746998985781,59.11249542236328,59.11249542236328,2976100
1120,2017-07-14,59.20626504622672,59.562531357534446,58.97187762098665,59.39377212524414,59.39377212524414,2131400
1121,2017-07-17,59.48752213402951,59.54377282042695,59.09374944690816,59.13125228881836,59.13125228881836,1695800
1122,2017-07-18,59.06561517582603,59.06561517582603,58.371827011226266,58.5593376159668,58.5593376159668,1808400
1123,2017-07-19,58.79372936016235,58.86873503823629,58.39996027967693,58.5218391418457,58.5218391418457,1850600
1124,2017-07-20,58.653097049013596,59.00936327813485,58.61559421127427,58.83123016357422,58.83123016357422,1394600
1125,2017-07-21,58.831238194203486,59.45939471797882,58.49371976141223,59.215633392333984,59.215633392333984,2097200
1126,2017-07-24,59.253137175131634,59.49689850464327,59.11250330041507,59.33751678466797,59.33751678466797,1811900
1127,2017-07-25,59.046872267252134,59.09374903107609,57.303029471845534,57.45303726196289,57.45303726196289,6067900
1128,2017-07-26,57.07801742034461,58.315582536214585,57.003011739883306,58.184326171875,58.184326171875,3153600
1129,2017-07-27,58.18432769692866,58.315584064708574,57.84680927894158,58.137447357177734,58.137447357177734,2090500
1130,2017-07-28,58.26870811513135,58.73748290744466,58.18432850945624,58.32495880126953,58.32495880126953,1540600
1131,2017-07-31,58.54996859056391,58.906238411712266,58.42808615082175,58.615596771240234,58.615596771240234,2130400
1132,2017-08-01,58.6905959808956,58.7749755771018,58.05306204877488,58.38120651245117,58.38120651245117,1751000
1133,2017-08-02,58.165563470401835,58.32494514576809,57.54678103248126,57.6967887878418,57.6967887878418,1831100
1134,2017-08-03,57.40616050670607,58.56872356263992,57.37803516370107,58.390586853027344,58.390586853027344,1768800
1135,2017-08-04,58.47495742778376,58.924980728702494,57.996808788203616,58.240570068359375,58.240570068359375,1277500
1136,2017-08-07,58.24057560952895,58.446837649916276,57.42490852253812,57.96868896484375,57.96868896484375,4208300
1137,2017-08-08,56.71237633713463,57.19052505493164,55.78420066833496,56.25297546386719,56.25297546386719,4663700
1138,2017-08-09,56.20610070213882,57.06864463994457,56.027963984550425,57.012393951416016,57.012393951416016,4017300
1139,2017-08-10,57.06864869923989,57.53742354481777,55.98109120055794,56.009220123291016,56.009220123291016,2690700
1140,2017-08-11,56.2998438771448,56.45922914374735,55.91544874488459,55.99982833862305,55.99982833862305,2285200
1141,2017-08-14,56.43110318348643,57.03113786842108,56.290472904202424,56.94675827026367,56.94675827026367,2475400
1142,2017-08-15,57.059269102925704,57.828059487119916,56.77800493883697,57.218650817871094,57.218650817871094,2220800
1143,2017-08-16,57.443669574341605,57.69680841822637,57.265536421890054,57.659305572509766,57.659305572509766,1388900
1144,2017-08-17,57.584301572391,58.09995677496915,57.07802744621985,57.096778869628906,57.096778869628906,1765700
1145,2017-08-18,56.918628143846085,57.26552402693778,56.66548935475246,56.95613098144531,56.95613098144531,1513100
1146,2017-08-21,57.02176518069272,57.631173838399654,56.86238346876594,57.5186653137207,57.5186653137207,1806300
1147,2017-08-22,57.43426958817146,57.94992457371643,57.28426184050387,57.75303649902344,57.75303649902344,3459300
1148,2017-08-23,57.60304394498287,57.75305173221716,57.40615939482557,57.52804183959961,57.52804183959961,1597900
1149,2017-08-24,57.76241433919702,57.76241433919702,57.331142509141294,57.55615234375,57.55615234375,2099000
1150,2017-08-25,57.87494527250041,58.099958784724244,57.41554790072657,57.49992752075195,57.49992752075195,1965900
1151,2017-08-28,57.687411291369074,57.97805288208442,57.54678103248126,57.6967887878418,57.6967887878418,2102100
1152,2017-08-29,57.52804918896986,57.818687302103015,57.265536421890054,57.659305572509766,57.659305572509766,1331300
1153,2017-08-30,57.678046412353375,58.30620286874272,57.65929499293566,58.071815490722656,58.071815490722656,2101800
1154,2017-08-31,58.27807756834686,58.89686010369111,58.01556484925159,58.78435516357422,58.78435516357422,2934200
1155,2017-09-01,58.831232089595574,59.03749412744705,58.53121653079393,58.9437370300293,58.9437370300293,1407500
1156,2017-09-05,58.784364012892674,59.30001560722712,58.728109746132006,59.22500991821289,59.22500991821289,2859900
1157,2017-09-06,59.581263100121205,59.62813985439145,59.1218659012189,59.43125534057617,59.43125534057617,3216100
1158,2017-09-07,59.609387232195274,61.05321403728931,59.281242825692004,60.800071716308594,60.800071716308594,2558500
1159,2017-09-08,60.80008821185487,61.01572776034562,60.58445581629969,60.659454345703125,60.659454345703125,2608200
1160,2017-09-11,61.2501083313007,61.306359010322325,60.49068839983494,61.20322799682617,61.20322799682617,1842400
1161,2017-09-12,61.17510862846004,61.409496017841114,61.10948044555076,61.31574249267578,61.31574249267578,1832000
1162,2017-09-13,61.240730833818844,61.71888306430695,61.14697731780454,61.20322799682617,61.20322799682617,1517200
1163,2017-09-14,61.03446457844354,61.19384625991958,60.72507155938939,61.17509841918945,61.17509841918945,2584700
1164,2017-09-15,61.32511127818171,61.54074364013203,60.81883373069676,61.12821960449219,61.12821960449219,2115400
1165,2017-09-18,61.23135061340215,61.334481622312104,60.603194215811996,61.12821960449219,61.12821960449219,1584900
1166,2017-09-19,61.297002624896805,61.32513512703184,60.50008673489751,60.734474182128906,60.734474182128906,2005800
1167,2017-09-20,60.67820736599919,61.015725772593576,60.012548051031196,60.45319747924805,60.45319747924805,2634700
1168,2017-09-21,60.47193332236746,60.809451661982834,60.190665655043354,60.22816848754883,60.22816848754883,1232200
1169,2017-09-22,60.284435526063334,60.518822900343615,59.94691355839742,60.15317916870117,60.15317916870117,1538400
1170,2017-09-25,60.17193511716235,60.26568864891708,59.54377500970813,59.693782806396484,59.693782806396484,2214300
1171,2017-09-26,59.73127384080299,60.13442038528855,59.33750479351976,59.37500762939453,59.37500762939453,1580000
1172,2017-09-27,59.43125612702191,59.70314631244114,59.08436384907122,59.26249694824219,59.26249694824219,1959700
1173,2017-09-28,59.41251549631134,59.75003391514837,58.86873860321553,59.365638732910156,59.365638732910156,1689700
1174,2017-09-29,59.40313103398723,59.79690006844991,58.962481667973805,59.77814865112305,59.77814865112305,1981400
1175,2017-10-02,59.85316699163408,60.368818559653725,59.71253312014331,59.7687873840332,59.7687873840332,1838500
1176,2017-10-03,59.768782194944045,60.0969230979763,59.44064129191179,59.6187744140625,59.6187744140625,1809500
1177,2017-10-04,59.70315237942428,60.01254543078308,59.515641764340245,59.60002136230469,59.60002136230469,1954400
1178,2017-10-05,59.459394297340666,59.99380086312486,59.32813792473217,59.7687873840332,59.7687873840332,2345500
1179,2017-10-06,59.7687873840332,59.96567194294595,59.609405667713716,59.7687873840332,59.7687873840332,2543600
1180,2017-10-09,59.82503619592921,59.88128687822493,59.54376847858024,59.750030517578125,59.750030517578125,1257600
1181,2017-10-10,59.76878003612009,60.03129274906405,59.47813840645537,59.99379348754883,59.99379348754883,2014600
1182,2017-10-11,59.909415976619066,60.265682220458984,59.806284956808916,60.265682220458984,60.265682220458984,1612000
1183,2017-10-12,60.22817870580089,60.88446765659118,60.18130552191703,60.85634231567383,60.85634231567383,1837900
1184,2017-10-13,60.8750962936032,61.43762462744682,60.67821173440472,61.353248596191406,61.353248596191406,2401600
1185,2017-10-16,61.49386813314591,61.69075982228546,61.278235754274995,61.60637664794922,61.60637664794922,2453400
1186,2017-10-17,61.550126261792016,61.98139817453431,61.34386422679895,61.700130462646484,61.700130462646484,2251600
1187,2017-10-18,61.793899741834224,61.793899741834224,61.17511355067101,61.46575164794922,61.46575164794922,1723200
1188,2017-10-19,61.40949139465282,61.58762808611083,61.09072800250156,61.4844970703125,61.4844970703125,1572000
1189,2017-10-20,61.531368657568514,61.86888703635129,61.1657249393763,61.82201385498047,61.82201385498047,1690100
1190,2017-10-23,62.06577178885332,62.20640563934215,61.19385049934431,61.20322799682617,61.20322799682617,1782100
1191,2017-10-24,61.25011126566963,61.62513250062809,60.790706855201336,60.92197036743164,60.92197036743164,1780700
1192,2017-10-25,60.762574937945445,60.93133411776502,60.265674895402924,60.35942840576172,60.35942840576172,1964400
1193,2017-10-26,60.55631911593401,60.55631911593401,59.61877318707034,59.75940704345703,59.75940704345703,3112800
1194,2017-10-27,59.778155036077834,60.35006438446543,59.553145157056285,60.050048828125,60.050048828125,2911700
1195,2017-10-30,60.05004670244368,60.05004670244368,59.093742232817426,59.29063034057617,59.29063034057617,3912200
1196,2017-10-31,59.4500164510538,60.13442718910213,59.30000866704961,59.83441162109375,59.83441162109375,3798400
1197,2017-11-01,60.19068181516774,61.015730045931114,60.02192260005122,60.481327056884766,60.481327056884766,3066000
1198,2017-11-02,60.284415948639875,63.61271129079173,60.284415948639875,63.1064338684082,63.1064338684082,5185600
1199,2017-11-03,63.53773275193496,64.50341484091157,63.22834682256563,64.40028381347656,64.40028381347656,4320700
1200,2017-11-06,64.6158949604325,66.07847670800719,64.5502667966456,65.35655975341797,65.35655975341797,3884100
1201,2017-11-07,65.37533185773542,65.8722319640407,63.89400188400383,64.17526245117188,64.17526245117188,5010100
